EP-0403737-A1	19901227	Verfahren und Vorrichtung zum Abdichten eines Abwasserkanals im Bereich von Seitenanschlüssen.	TEERBAU GMBH STRASSENBAU	LOUIS HANS-JOACHIM
EP-0406674-A1	19910109	Ionenaustauschvorrichtung zur Wasserreinigung, Verfahren zu deren Herstellung und Verwendung derselben zur Nitrat- und/oder Nitritentfernung in Wasser.	HOELZLE & CHELIUS GMBH	AFFONSO ALVARO PROF DR
EP-1795391-A1	20070613	Hydraulische Schaltvorrichtung und Verfahren zur Ansteuerung von Kupplungen eines Drehmomentmanagementsystems eines mehrachsgetriebenen Fahrzeugs	BORG WARNER INC	EBINGER GUENTER
EP-1141065-A1	20011010	WAESSRIGE 2K-PUR-SYSTEME MIT ERHÖHTER SCHLAGZÄHIGKEIT, HOHEN BESTÄNDIGKEITSEIGENSCHAFTEN UND GUTEN OPTISCHEN EIGENSCHAFTEN, EIN VERFAHREN ZU IHRER HERSTELLUNG UND IHRE VERWENDUNG	BAYER AG	PROBST JOACHIM,KOBUSCH CLAUS,IRLE CHRISTOPH,BISKUP ULRICH
EP-1118196-A1	20010725	DIGITALER EMPFÄNGER FÜR EIN MIT DISKRETER MULTITON-MODULATION ERZEUGTES SIGNAL	INFINEON TECHNOLOGIES AG	SCHENK HEINRICH
EP-0985205-A1	20000315	SYSTEM ZUR ÜBERWACHUNG VON ELEKTROMAGNETISCH GESICHERTEN ARTIKELN IN MEHREREN ÜBERWACHUNGSZONEN	METO INTERNATIONAL GMBH	CLANCY TERRY,STOCKS DAVID,BREMER PETER
EP-1117301-A1	20010725	VERFAHREN ZUR HERSTELLUNG EINES WAFFELPRODUKTES, ANLAGE ZUR DURCHFÜHRUNG DIESES VERFAHRENS UND NACH DIESEM VERFAHREN HERGESTELLTES WAFFELPRODUKT	MASTER FOODS AUSTRIA	DRAGANITSCH KARL,FILA RUDOLF
EP-0674201-A1	19950927	Objektträger zur mikroskopischen Auswertung flüssiger Proben.	BOEHRINGER MANNHEIM GMBH	SIMON THOMAS,CARSTENSEN CARSTEN,KAISER INGO
EP-0658973-A1	19950621	Elektromotor, und Verfahren zum Betreiben desselben.	PAPST MOTOREN GMBH & CO KG	JESKE FRANK,RAPPENECKER HERMANN
EP-1508486-A1	20050223	Airbagmodul	DELPHI TECH INC	SPINOZZI CLAUDIO,MAIWALD HELMUT,GUTHKE DETLEV,DIETZ PETER HEINZ
EP-0887376-A1	19981230	Kautschukadditivgranulat, ein Verfahren zu seiner Herstellung sowie seine Verwendung	SCHILL & SEILACHER	HENSEL MANFRED
EP-1826359-A1	20070829	Durchgangssperre	SCHEIDT & BACHMANN GMBH	AUGUSTYNIAK MATTHIAS,SCHWALD DIETER
EP-1424153-A1	20040602	Dübellehre	POECKL URSULA	POECKL URSULA
EP-0609336-A1	19940810	VERWENDUNG VON PROSTACYCLIN-DERIVATEN ZUR VERHINDERUNG ODER BEHANDLUNG VON STÖRUNGEN DER MIKROZIRKULATION BEI GABE VON RÖNTGEN-, NMR- ODER ULTRASCHALLKONTRASTMITTELN.	SCHERING AG	KRAUSE WERNER,SCHIPPEL WOLFGANG,KLOPP RAINER,NIEMER WOLFGANG
EP-0215034-A1	19870325	RÖNTGENRÖHRE MIT EINEM DIE ANODE UND DIE KATHODE UMGEBENDEN ZYLINDRISCHEN METALLTEIL.	COMET ELEKTRON ROEHREN	ZICKERT DIETER-W,GUTKNECHT PETER,BERGER ENGELBERT
EP-0877948-A1	19981118	VERFAHREN ZUM ERFASSEN EINES FEHLERS AUF EINEM ZU ÜBERWACHENDEN LEITUNGSABSCHNITT EINER ELEKTRISCHEN ÜBERTRAGUNGSLEITUNG NACH DEM DISTANZSCHUTZPRINZIP	SIEMENS AG	JURISCH ANDREAS,SEZI TEVFIK
EP-0763167-A1	19970319	VERFAHREN ZUR STEUERUNG/REGELUNG VON PROZESSEN IN EINEM KRAFTFAHRZEUG	BOSCH GMBH ROBERT	SCHMITT MANFRED,ADLER WALTER,TOLLE HENNING,ULLRICH THORSTEN
EP-0973638-A1	20000126	KLEBEETIKETT UND VERFAHREN ZU SEINER HERSTELLUNG	HED GMBH HAFTETIKETTENDRUCK	HERMANN JUERGEN
EP-0172562-A1	19860226	Kunststoffmasse auf Basis von Vinylchlorid-Polymerisat.	WACKER CHEMIE GMBH	KLEINE WILLI DR DIPL-CHEM,SPINDLER ERNST DR DIPL-PHYS,HEISLER MANFRED DR DIPL-CHEM,HALLER INGO
EP-1329277-A1	20030723	Verfahren für die automatische Erkennung von unterschiedlichen Schneiddüsen	MESSER CUTTING & WELDING GMBH	FAUST JOSEF
EP-1284055-A1	20030219	VERFAHREN ZUM STEUERN DER DOWNLINK-STRAHLFORMUNG	SIEMENS AG	SEEGER ALEXANDER,BRUNNER CHRISTOPHER
EP-0343450-A1	19891129	Stuhl, insbesondere Arbeits- oder Bürostuhl.	ROEDER GMBH	KRATZ GUNTER
EP-0811731-A1	19971210	Deckenkonstruktion und Deckenelement	GRUBER EVA MARIA	GRUBER EVA MARIA DIPL-ING
EP-0842259-A1	19980520	PASTÖSES GESCHIRREINIGUNGSMITTEL UND SEINE HERSTELLUNG	HENKEL ECOLAB GMBH & CO OHG	HELLMANN GUENTER,HEMM DIETER,WILBERT KLAUS
EP-1284965-A1	20030226	VERFAHREN ZUR HERSTELLUNG VON INDOLEN	MERCK PATENT GMBH	PIEPER GUIDO,SCHWESINGER NORBERT,WURZIGER HANNS
EP-1699893-A1	20060913	VERWENDUNG EINES HAFTKLEBESTREIFENS, DER SICH DURCH DEHNENDES VERSTRECKEN IM WESENTLICHEN IN DER VERKLEBUNGSEBENE WIEDER LÖSEN LÄSST, ZUR VERKLEBUNG AUF PAPIER ODER PAPPE	TESA AG	KRAWINKEL THORSTEN
EP-0848657-A1	19980624	ANORDNUNG ZUR FÜHRUNG VON DRÄHTEN	HESSE & KNIPPS GMBH	HESSE HANS-JUERGEN,WALTHER FRANK
EP-0569810-A1	19931118	Sulfonylierte Carbonsäureamide Herbizide.		
EP-0497808-A1	19920812	VERFAHREN ZUR HERSTELLUNG ANIONISCHER TENSIDE MIT SULFATSTRUKTUR.	HENKEL KGAA	DAUTE PETER,FABRY BERND
EP-0860019-A1	19980826	GEPULSTE ELEKTRONENSTRAHLQUELLE UND DEREN VERWENDUNG	KARLSRUHE FORSCHZENT	MUELLER GEORG,KRAFFT GERD,SCHULTHEISS CHRISTOPH,SCHUMACHER GUSTAV,ENGELKO VLADIMIR
EP-0906534-A1	19990407	LÖSBARE STECKVERBINDUNG MIT MONTAGEANZEIGE	RAYMOND A & CIE	TREDE MICHAEL,HENLIN JEAN-MARTIN
EP-0384219-A1	19900829	Antriebsteil für einen Bowdenzug-Fensterheber.	KUESTER & CO GMBH	ROTH WOLFGANG,MEDEBACH THOMAS
EP-1318500-A1	20030611	Anordnung zur Ansteuerung einer Anzeigevorrichtung	KONINKL PHILIPS ELECTRONICS NV	SPEIRS CHRISTOPHER RODD
EP-1554390-A1	20050720	ANLAGE ZUR HERSTELLUNG VON ALKOHOL	GEA WIEGAND GMBH	HOCHBERG ULRICH,SCHORMUELLER MATTHIAS
EP-1917116-A1	20080507	KALZINIERTER ODER GESINTERTER HOHLKÖRPER MIT SPHÄRISCH GEKRÜMMTER OBERFLÄCHE	GLATT SYSTEMTECHNIK GMBH	KRETZSCHMAR RALF,HUNGERBACH WOLFGANG,BINGEL GERT
EP-1297498-A1	20030402	VORRICHTUNG ZUM BEARBEITEN VON BLATTGUT	GIESECKE & DEVRIENT GMBH	KUNZ HANS-WOLFGANG,LOEFFLER LUKAS,SCHINZEL-REINER GERHARD,SCHMIDT ALFRED
EP-0824156-A1	19980218	Wasserlösliche Harnstoffderivat-Polymere mit quaternären Ammonium-Gruppen und deren Verwendung	CLARIANT FINANCE BVI LTD	DANNER BERNARD,PALACIN FRANCIS
EP-1588917-A1	20051026	Befestigungsklemme für Bremszylinder		
EP-0769042-A1	19970423	UNGESÄTTIGTE FETTSTOFFE MIT VERBESSERTEM KÄLTEVERHALTEN	HENKEL KGAA	SCHUSTER FRITZ,WESTFECHTEL ALFRED,ASSMANN GEORG,KOEHLER MICHAEL,DEMMERING GUENTHER,ANSMANN ACHIM
EP-0877616-A1	19981118	ARZNEIMITTEL, ENTHALTEND AROMATISCHE AZOVERBINDUNGEN	BOEHRINGER MANNHEIM GMBH	HECK REINHARD,WILHELMS OTTO-HENNING,MUELLER HANS-JOACHIM
EP-1357255-A1	20031029	Turbokompressor mit verstellbaren Leitschaufeln	BORG WARNER INC	LINGENAUBER ROBERT
EP-0248454-A1	19871209	Verfahren zum Auffüllen mit Behandlungsflüssigkeiten und/oder deren Aufbereitung.	POLYGRAM GMBH	KOOP HERMANN DR,THEIN FRIEDRICH WILHELM
EP-1152385-A1	20011107	Schildvorrichtung	INFORMATIONSTECHNIK MENG GMBH	MENG RAINER
EP-0982449-A1	20000301	Schalung zur Errichtung von Bauwerken oder Bauwerkabschnitten	RUND STAHL BAU GMBH & CO	MATHIS HUGO DIPL-ING
EP-1075482-A1	20010214	KATIONISCHE RUTHENIUMKOMPLEXE, IHRER HERSTELLUNG UND IHRE VERWENDUNG	BASF AG	SCHWAB PETER,WERNER HELMUT,SCHULZ MICHAEL,WOLF JUSTIN,STUER WOLFRAM
EP-1080986-A1	20010307	Sitztiefeneinstellvorrichtung für einen Fahrzeugsitz	KEIPER GMBH & CO	WESTRICH ANDREAS,ZIRKEL JOACHIM,DIEMER JOCHEN
EP-0849652-A1	19980624	Verfahren zur Verwaltung von Weckzeiten und Vorrichtung zur Ausführung dieses Verfahrens	BOSCH GMBH ROBERT	MILKNER RALF,KLOOS ALFRED
EP-1120283-A1	20010801	Walze mit einem Bezug, der fluoriertes Polyolefin enthält	PAUL SAUER GMBH & CO WALZENFAB	SCHASCHKE HANS-JUERGEN
EP-1527103-A1	20050504	VERFAHREN ZUR EMULSIONSPOLYMERISATION VON OLEFINEN	BASF AG	BAUERS FLORIAN M,CHOWDHRY MUBARIK MAHMOOD,WEISS HORST,MECKING STEFAN,PREISHUBER-PFLUEGL PETER,SCHMID MARKUS,SAVA XAVIER
EP-0483063-A1	19920429	Ergolinderivate.	SANDOZ AG	AMSTUTZ RENE,MARKSTEIN RUDOLF
EP-0769250-A1	19970423	Lebensmittel auf Milchbasis und seine Verwendung	EITEL VIDA	EITEL VIDA,SCHMIDT KARLHEINZ
EP-1698572-A1	20060906	Automatisches Hochleistungskanallager	ISA INNOVATIVE SYSTEMLOESUNGEN	SCHABERL WERNER,SAMMER MARKUS,PICHLER KARL-HEINZ
EP-0403510-A1	19901227	BESCHICHTUNG ZUR FEUCHTIGKEITSDICHTEN VERSIEGELUNG VON FLÄCHEN, INSBESONDERE VON FLACHDÄCHERN.	SCHAUMANN KARL	SCHAUMANN KARL
EP-0585203-A1	19940302	Plasmaspritzgerät.	PLASMA TECHNIK AG	DIETIKER MARKUS
EP-1427453-A1	20040616	ANTIMIKROBIELLER KLEB- UND BESCHICHTUNGSSTOFF UND VERFAHREN ZUR HERSTELLUNG DESSELBEN	BIO GATE BIOINNOVATIVE MATERIA	HARTWIG ANDREAS,WAGENER MICHAEL
EP-1883078-A1	20080130	Vorrichtung zur Handhabung von Kleinbauteilen	WESTINGHOUSE ELECTRIC GERMANY	ZIEGELMEYER FRITZ
EP-1656269-A1	20060517	KLIMAANLAGE UND VERFAHREN ZUR REGELUNG DER HEIZLEISTUNG DERSELBEN	BEHR GMBH & CO KG	LIERMANN ANDREAS,KIRSCHNER VOLKER
EP-1894441-A1	20080305	SENSOREINRICHTUNG FÜR EINE HEIZEINRICHTUNG	EGO ELEKTRO GERAETEBAU GMBH	BAIER MARTIN,OSE LUTZ,WITTENHAGEN WOLFGANG
EP-1419967-A1	20040519	Verfahren und Vorrichtung zum Überprüfen von stabförmigen Gegenständen, insbesondere Zigaretten	FOCKE & CO	FOCKE HEINZ,MEYER KURT,BELOW DIETRICH
EP-0777667-A1	19970611	BENZAZEPIN CYCLISCHE HARNSTOFFDERIVATE MIT AGGREGATIONSHEMMENDER WIRKUNG	THOMAE GMBH DR K	HIMMELSBACH FRANK,GUTH BRIAN,AUSTEL VOLKHARD,WEISENBERGER JOHANNES,PIEPER HELMUT
EP-1497378-A1	20050119	VERFAHREN ZUR HERSTELLUNG VON VERKÜPBAREN ORGANISCHEN PIGMENTEN	CLARIANT GMBH	DIETZ ERWIN,URBAN MANFRED,WEBER JOACHIM
EP-0527309-A1	19930217	Verfahren zur abwasserfreien Aufarbeitung von Rückständen einer Chlorsilandestillation mit Salzsäure.	HUELS CHEMISCHE WERKE AG	FALK BERNHARD DR,RUFF KLAUS
EP-0733343-A1	19960925	Formraspel für medizinische Zwecke	KESSEL WERKZEUGBAU	ZEIM THOMAS
EP-1378028-A1	20040107	STECKERTEIL	SIEMENS AG	VACHE PETER,SCHWEIZER MATTHIAS
EP-1470010-A1	20041027	VERDAMPFERANORDNUNG	BEHR GMBH & CO	KAMPF HANS,TAXIS-REISCHL BRIGITTE
EP-0768653-A1	19970416	Vorrichtung zum Belichten eines kreisscheibenförmigen Substrates	LEYBOLD AG	KOOP HERMANN DR,HENSEL BERND,KAISER PAUL,HOFMANN FRIEDRICH,SUESS RALF
EP-0823240-A1	19980211	Fadensicherung für chirurgisches Nahtmaterial	ENDOTEC VERTRIEBS UND BERATUNG	KLUGER PATRIK
EP-0922430-A1	19990616	Geschirrkorb für eine Geschirrspülmaschine	MIELE & CIE	HETTENHAUSEN ULRICH,MOELLER HORST
EP-0552475-A1	19930728	Halbleitermodul mit hoher Isolations- und Wärmefähigkeit.	SIEMENS AG	WOLFGANG ECKHARD DR,KUHNERT REINHOLD DR
EP-0651226-A1	19950503	Visiervorrichtung.	HENSOLDT & SOEHNE M	GOUBEAUD KARL-HEINZ,HOFMANN MARTIN
EP-0960341-A1	19991201	STROMSENSOR NACH DEM KOMPENSATIONSPRINZIP	VACUUMSCHMELZE GMBH	LENHARD FRIEDRICH
EP-1505789-A1	20050209	Verfahren und Anordnung zur Steuerung einer Kommunikations-Verbindung in einem paketvermittelten Kommunikationsnetzwerk	SIEMENS AG	BRUEGGEMEIER WOLFGANG,LANGER UWE,ZIMMERMANN RAINER,BOZONIEK BRUNO
EP-0643896-A1	19950322	KOPIERVORRICHTUNG.	KIRMEIER JOSEF	KIRMEIER JOSEF
EP-0772768-A1	19970514	APPARAT UND METHODE ZUR OPTISCHEN CHARAKTERISIERUNG VON STRUKTUR UND ZUSAMMENSETZUNG EINER STREUENDEN PROBE	BOEHRINGER MANNHEIM GMBH	BOECKER DIRK,ESSENPREIS MATTHIAS,HEIN HEINZ-MICHAEL
EP-1652615-A1	20060503	Spannvorrichtung für Remote-Laserschweissanlagen mit einzeln mit einem Druckfluid beaufschlagten Stempeln	BERGMANN KLAUS	BERGMANN KLAUS,BERGMANN UWE
EP-0608520-A1	19940803	Motorbremse bei einer 4-Takt-Brennkraftmaschine eines Nutzfahrzeuges.	STEYR NUTZFAHRZEUGE	RAMMER FRANZ DIPL-ING,SCHLOEGL HARALD DR,PRIESNER HELMUT DIPL-ING
EP-0132826-A1	19850213	N-(2-Nitrophenyl)-5-aminopyrimidin-Derivate, deren Herstellung und Verwendung.		
EP-0885200-A1	19981223	SUBSTITUIERTE ARYLSULFONYL(THIO)HARNSTOFFE ALS HERBIZIDE		
EP-1354830-A1	20031022	Transportrollen, Niederhalter und Transportsystem für flaches Transportgut	RENA SONDERMASCHINEN GMBH	GUTEKUNST JUERGEN
EP-0969447-A1	20000105	Elektronisches Glockenspiel	ASSFALG KLAUS	ASSFALG KLAUS
EP-1397886-A1	20040317	AUTHENTIFIKATION MITTELS EINES CHALLENGE-RESPONSE-VERFAHRENS	INFINEON TECHNOLOGIES AG	WEDEL ARMIN,POCKRANDT WOLFGANG,HESS ERWIN,GAIL MARKUS
EP-0172206-A1	19860226	ARBEITSTISCH FÜR MICRO-COMPUTER.	MMV MOBILE VERKAUFSFORDERUNG G	MANZINGER SIEGFRIED
EP-1806037-A1	20070711	VERFAHREN ZUM HERSTELLEN EINES METALL-KERAMIK-SUBSTRATES BZW. KUPFER-KERAMIK-SUBSTRATES SOWIE TRÄGER ZUR VERWENDUNG BEI DIESEM VERFAHREN	CURAMIK ELECTRONICS GMBH	ROGG ALEXANDER,EXEL KARL,FRISCHMANN ANDREAS KARL,SCHULZ-HARDER JUERGEN
EP-0049742-A1	19820421	Verfahren zur Herstellung von Isomaltulose (6-O-alpha-D-Gluco-pyranosido-D-fructose) mit Hilfe von immobilisierten Bakterienzellen.	SUEDDEUTSCHE ZUCKER AG	MUNIR MOHAMMAD DR
EP-1519890-A1	20050406	UMSCHLAGANLAGE UND VERFAHREN ZUM BE- UND ENTLADEN VON CONTAINERN AUS CONTAINERSCHIFFEN	GOTTWALD PORT TECH GMBH	KROELL JOACHIM,FRANZEN HERMANN
EP-0690066-A1	19960103	Phosphinsäure-Derivate, deren Herstellung sowie deren Verwendung	HOECHST AG	BUDT KARL-HEINZ DR,SCHUESSLER HENNING,RUPPERT DIETER DR,STAHL WILHELM DR,WAGNER KONRAD,PEYMAN ANUSCHIRWAN DR
EP-1765967-A1	20070328	MISCHPULVER ODER MISCHGRANULAT AUF BASIS VON MGDA	BASF AG	HARTMANN MARKUS,WITTELER HELMUT,SCHOENHERR MICHAEL
EP-1106119-A1	20010613	Fussteil für Rundsäulen-Regalständer	TEGOMETALL INT AG	BOHNACKER ULRICH
EP-0015305-A1	19800917	Formschlüssig setzbarer Dübel.	LIEBIG HEINRICH	LIEBIG HEINRICH
EP-0198285-A1	19861022	Vorrichtung zur Führung eines Magnetbandes in einem Videomagnetbandgerät.	GRUNDIG EMV	ZOLLNER RAINER
EP-1423617-A1	20040602	HALTECLIP MIT VERSETZTEN RASTFINGERN	NEWFREY LLC	STIGLER MARIO
EP-0835181-A1	19980415	PRÄGEWALZE FÜR EINE PRÄGEVORRICHTUNG	KOENIG & BAUER ALBERT AG	MITSAM REINWALD,SCHAEDE JOHANNES GEORG
EP-1557509-A1	20050727	Anprallschutzvorrichtung für KFZ-Schilder	ZIPPERLE WOLFGANG	ZIPPERLE WOLFGANG
EP-0808859-A1	19971126	Spritzbare Abdichtung von Bauwerken auf Basis einer koagelierbaren Polyurethandispersion	SIKA AG	STADELMANN-SIDLER URSULA,PFENNINGER UELI,BUERGE THEODOR A,BOESCH KLEMENS
EP-0755770-A1	19970129	Verfahren zur Herstellung von Formteilen	REHAU AG & CO	STEIN HELMUT
EP-0790824-A1	19970827	2,2-DICHLORALKANCARBONSÄUREN, VERFAHREN ZU IHRER HERSTELLUNG DIESE ENTHALTENDE ARZNEIMITTEL, UND IHRE VERWENDUNG ZUR BEHANDLUNG DER INSULINRESISTENZ	BOEHRINGER MANNHEIM GMBH	VOSS EDGAR,PILL JOHANNES,FREUND PETER
EP-0779403-A1	19970618	Sicherheitsschloss	STEINBACH & VOLLMANN	WEIKINNES PETER
EP-1334020-A1	20030813	VERFAHREN ZUR ERMITTLUNG DER SOLL-DREHGESCHWINDIGKEIT EINES ELEKTROMOTORS FÜR EINE HYDRAULIKPUMPE UND LENKEINRICHTUNG FÜR EIN FAHRZEUG	ZF LENKSYSTEME GMBH	MUELLER GERD,HIEGLER STEPHAN
EP-0307961-A1	19890322	Reinigungsgerät für Wärmetauscher mit Rohrbündeln, insbesondere für den Rohrboden- und Abstandshalter-plattenbereich.	SIEMENS AG	STOSS JOHANNES DIPL-ING FH
EP-1935536-A1	20080625	Verfahren zur Herstellung eines Reibrings	HOERBIGER & CO	FUERGUTH WERNER,PRINKE STEFAN,METZDORF GUENTHER
EP-1183755-A1	20020306	ELEKTRISCHES INSTALLATIONSGERÄT	LEGRAND OESTERREICH GMBH	DEMUTH JUERGEN,SCHULTSCHIK DITMAR
EP-0994654-A1	20000426	STÄRKE UND/ODER MODIFIZIERTE STÄRKE UND WEICHMACHER ENTHALTENDE ZUSAMMENSETZUNGEN	AVENTIS RES & TECH GMBH & CO	BENGS HOLGER,GRANDE JUERGEN
EP-1370463-A1	20031217	VORRICHTUNG UND EIN VERFAHREN ZUM BÜNDELN EINES STAPELS VON BLATTARTIGEN GEGENSTÄNDEN	KOENIG & BAUER AG	SAUER HARTMUT KARL
EP-0170686-A1	19860212	LAGERANORDNUNG FÜR EINEN PLATTENSTAPEL EINES MAGNETPLATTENSPEICHERS.	SIEMENS AG	DIERKES ALBERT
EP-0733939-A1	19960925	Silberhalogenid-Aufzeichnungsmaterial zur Erzeugung von Negativbildern mit ultrasteilem Kontrast	DU PONT DEUTSCHLAND	RUEGER REINHOLD DR
EP-0209735-A1	19870128	Lichtbogenofen.	FUCHS SYSTEMTECHNIK GMBH	EHLE JOACHIM
EP-1431866-A1	20040623	HMI Einrichtung mit einem optischen Touch Screen	SIEMENS AG	BISCHOFF TONI GERHARD
EP-1264379-A1	20021211	ANORDNUNG ZUM VERSTELLEN VON BEWEGLICHEN MÖBELTEILEN	OKIN GES FUER ANTRIEBSTECHNIK	KOCH DIETMAR
EP-0935877-A1	19990818	VERFAHREN UND VORRICHTUNG ZUR HERSTELLUNG VON POSITIVBILDERN	GREINER LUITPOLD	GREINER LUITPOLD
EP-1909111-A1	20080409	Vakuumbehälter für gekühlten Magnet-Resonanz-Probenkopf	BRUKER BIOSPIN AG	FREYTAG NICOLAS
EP-0417351-A1	19910320	Ausströmdüse für Belüftungs- oder Klimaanlagen.	SIEMENS AG	PRAUSE MARTIN DIPL-ING FH,SOETHOUT FREDDIE
EP-0700838-A1	19960313	Dose mit Folien-Verschluss	NESTLE SA	HUETSCH PETER
EP-0830207-A1	19980325	VERFAHREN UND EINRICHTUNG ZUR AUFBEREITUNG VON ABWÄSSERN AUS NASSENTSTAUBUNGEN VON SHREDDERANLAGEN	LINDEMANN MASCHFAB GMBH	VAN DER BEEK AUGUST,KLOMFASS ELMAR,DILLMANN JUERGEN DR,ZIEBERTZ HEIKE,ROTT ULRICH PROF DR
EP-1371827-A1	20031217	Abgasanlage mit Partikelfilter für Dieselmotoren	EBERSPAECHER GMBH CO KG J	GAISER GERD DR,ZACKE PETER DR
EP-0610487-A1	19940817	NEUE AMINOSÄUREDERIVATE, VERFAHREN ZU IHRER HERSTELLUNG UND DIESE VERBINDUNGEN ENTHALTENDE PHARMAZEUTISCHE ZUSAMMENSETZUNGEN.	BOEHRINGER INGELHEIM KG	DOLLINGER HORST,SCHNORRENBERG GERD,JUNG BIRGIT,ESSER FRANZ,BUERGER ERICH
EP-0785853-A1	19970730	RÄUMWERKZEUG	BATSCHARI CONSTANTIN	MITTLAENDLER HERBERT,BATSCHARI CONSTANTIN
EP-0654569-A1	19950524	Eckkantenprofil für die Abdeckung eines Bauwerks, insbesondere für Treppenkanten.	KUENNE HERMANN FRIEDRICH GMBH	KEMPER HANS AUGUST
EP-0023596-A1	19810211	Verfahren zur Herstellung elektrisch leitfähiger Polyphenylene und deren Verwendung in der Elektrotechnik und zur antistatischen Ausrüstung von Kunststoffen.	BASF AG	NAEGELE DIETER DR,NAARMANN HERBERT DR,PENZIEN KLAUS DR
EP-0532459-A1	19930317	Muffe zum Verbinden zweier Kunststoffrohre und Verfahren sowie Werkzeug zur Herstellung der Muffe.	HOBAS ENG AG	CARLSTROEM BOERGE
EP-1046849-A1	20001025	Zweischichtiges Rohr	WAVIN BV	GUETTOUCHE ALI,ROETTGERS GERT,STOFFELSMA JAN UILKE
EP-1501654-A1	20050202	GEWICHTSAUSGLEICHSVORRICHTUNG	P & L GMBH & CO KG	ROEDERS JUERGEN
EP-0952837-A1	19991103	VERWENDUNG VON WIRKSTOFFMISCHUNGEN, ENTHALTEND PHYTOSTENOLE UND/ODER PHYTOSTENOLESTER UND POTENZIERUNGSMITTEL ZUR HERSTELLUNG VON HYPOCHOLESTERINÄMISCHEN MITTELN	HENKEL KGAA	WEITKEMPER NORBERT,FABRY BERND
EP-0648405-A1	19950419	ANORDNUNG UND VERFAHREN ZUM FUNKTIONSABGLEICH VON SCHALTUNGSFLACHBAUGRUPPEN.	SIEMENS AG	KROESEN KLAUS,GUDDACK THORSTEN
EP-1471013-A1	20041027	Sprühkappe	LINDAL VENTIL GMBH	MARRONCLES ALAIN
EP-0275390-A1	19880727	Implantierbarer elektrochemischer Sensor.	INST DIABETESTECHNOLOGIE	ZIER HORST D,KERNER WOLFGANG PRIV-DOZ DR,PFEIFFER ERNST F PROF DR DR H
EP-1584525-A1	20051012	Vorrichtung mit mindestens zwei Bauteilen und einem bolzenförmigen Verbindungselement	VALEO SICHERHEITSSYSTEME GMBH	LEHMEIER NORBERT,DEPOORTER KURT,LINDER ANTON,STARKEN HARALD
EP-1335666-A1	20030820	SENSOR UND VERFAHREN ZUM MESSEN PHYSIOLOGISCHER PARAMETER	SENTEC AG	TSCHUPP ANDRES,ROOST MATTHIAS,LANG JOSEPH
EP-0985917-A1	20000315	Verfahren zum Betreiben und Funktionstesten eines Vibrationsgrenzstandsensors und hierfür geeigneter Vibrationsgrenzstandsensor	GRIESHABER VEGA KG	RAFFALT FELIX
EP-0059356-A1	19820908	Substituierte 3-Amino-sydnonimine, Verfahren zu ihrer Herstellung und ihre Verwendung.	CASSELLA FARBWERKE MAINKUR AG	BOHN HELMUT DR,MARTORANA PIERO A DR,JUST MELITTA DR,BEYERLE RUDI DR,SCHONAFINGER KARL DR,NITZ ROLF-EBERHARD DR
EP-0796348-A1	19970924	VERFAHREN ZUR DIREKTREDUKTION VON TEILCHENFÖRMIGEM EISENHÄLTIGEM MATERIAL SOWIE ANLAGE ZUR DURCHFÜHRUNG DES VERFAHRENS	VOEST ALPINE IND ANLAGEN	CIP GERHARD,WHIPP ROY HUBERT JR,MILIONIS KONSTANTIN,ROSSMANN GOTTFRIED
EP-1277242-A1	20030122	STRAHLUNGSEMITTIERENDES HALBLEITERBAUELEMENT MIT LUMINESZENZKONVERSIONSELEMENT	OSRAM OPTO SEMICONDUCTORS GMBH	DEBRAY ALEXANDRA,WAITL GUENTHER,JAEGER HARALD,BRUNNER HERBERT
EP-1156567-A1	20011121	Geräteeinbaueinheit für Sockelleisten-Installationskanäle	TEHALIT GMBH	EBERLE PATRICK
EP-0076910-A1	19830420	Nitrifikationshemmendes Mittel und Verfahren zu seiner Herstellung.	SUEDDEUTSCHE KALKSTICKSTOFF	MICHAUD HORST DR,VON SEYERL JOACHIM,RAVELING HERMANN DR
EP-0596061-A1	19940511	STROMSPIEGEL MIT WENIGSTENS EINEM PNP-TRANSISTOR.	BOSCH GMBH ROBERT	BROSS GUENTER,BYRNE GERARD
EP-0615829-A1	19940921	Trennvorrichtung.	GAIL JOSEF	GAIL JOSEF
EP-1658884-A1	20060524	Trainingsgerät	FREI RUDOLF	FREI RUDOLF
EP-1313599-A1	20030528	VERFAHREN UND VORRICHTUNG ZUM HERSTELLEN KUGELFÖRMIGER PARTIKEL AUS EINER POLYMERSCHMELZE	BUEHLER AG	GEIER RUDOLF,JUERGENS THEODOR
EP-0592702-A1	19940420	Verfahren und Vorrichtung zum Mischen reaktiver Kunststoffkomponenten.	KRAUSS MAFFEI AG	SOECHTIG WOLFGANG DIPL-ING
EP-1901213-A1	20080319	Bestandsauswertung durch mechanische De.- bzw. Aktivierung eines Funksenders	INTELLION AG	MILLARG KAI,EISEN STEPHAN,DIERKES MARKUS
EP-0050261-A1	19820428	Gegen Thermolyse stabilisierte Formmassen mit geringem Monomerengehalt.	BAYER AG	BUYSCH HANS-JOSEF DR,OTT KARL-HEINZ DR,PISCHTSCHAN ALFRED DR,HUMME GERT DR
EP-1668053-A1	20060614	FLÜSSIGE RHEOLOGIEHILFSMITTEL, VERFAHREN ZU IHRER HERSTELLUNG UND IHRE VERWENDUNG	BASF COATINGS AG	RINK HEINZ-PETER,ALPERT CHRISTINA
